HH.VEH.ID,VEHTYPE,URBRUR,ARRHOME,DUR.HOME,DEPHOME,HHVEHMILES,ARRWORK,DUR.WORK,DEPWORK
912855874.01,1,2,1655,845,700,36,725,545,1630
912855874.02,1,2,1810,800,730,26,750,600,1750
912855986.01,1,1,1705,820,645,6,655,495,1510
912856161.01,1,1,1807,868,835,52.4444444444,852,496,1708
912856200.03,4,2,1850,670,600,26,615,516,1451
912856330.01,4,2,1749,696,525,41,545,535,1440
912856518.01,1,1,1912,653,605,16,615,765,1900
912856572.01,1,1,1915,730,725,10,750,535,1645
912856572.02,2,1,1540,860,600,24,610,545,1515
912857186.01,1,1,1745,900,845,2,900,510,1730
912857270.01,3,1,2035,720,835,30.6666666667,858,487,1705
912857467.02,2,1,1745,765,630,17,650,220,1030
912857524.03,1,1,1655,815,630,10,640,605,1645
912857542.01,1,1,1650,870,720,10,732,538,1630
912857542.02,1,1,2115,885,1200,12,1215,525,2100
912857609.02,1,1,1520,997,757,6,810,245,1215
912857618.01,1,1,1545,875,620,24,640,530,1530
912857618.02,4,1,1520,850,530,32,550,550,1500
912857690.01,4,2,2135,575,710,109.2222222222,1205,280,1645
912857690.01,4,2,2135,575,710,109.2222222222,800,205,1125
912857720.03,2,1,1940,840,940,4,1030,540,1930
912858204.01,1,1,1643,887,730,12,742,431,1453
912858398.02,3,1,1705,1060,1045,22,1100,255,1515
912858491.03,4,2,1645,915,800,76,845,195,1200
912858558.01,1,1,323,637,1400,8,1405,235,1800
912858567.02,3,2,1630,890,720,56.6666666666,830,450,1600
912858642.01,3,2,1720,840,720,34,755,515,1630
912858642.02,1,2,1730,765,615,32,640,620,1700
912858969.02,3,1,1638,872,710,14,720,535,1615
912859283.02,3,2,1620,827,607,46,627,363,1230
912859283.03,3,2,1603,871,634,10,650,310,1200
912859425.01,1,1,1900,660,600,28,615,495,1430
912859498.01,2,1,2235,430,545,154,555,485,1400
912859685.01,1,1,1716,935,851,4,856,494,1710
912859685.02,1,1,1638,865,703,18,716,526,1602
912860140.03,1,1,2140,655,835,14,910,280,1350
912860140.03,1,1,2140,655,835,14,854,306,1400
912860506.01,3,1,1845,720,645,32,650,490,1500
912861174.02,1,2,1925,745,750,12.4444444444,800,515,1635
912861633.02,1,2,1630,885,715,30,730,480,1530
912861745.01,1,1,2025,545,530,13,555,575,1530
912861857.01,1,1,1848,706,634,26,643,517,1520
912861857.02,4,1,1725,805,650,56,730,525,1615
912861923.02,4,2,1715,795,630,37,700,560,1620
912862078.02,1,1,1803,882,845,6,853,537,1750
912862108.01,4,1,2110,615,725,11,730,270,1200
912862108.02,1,1,1722,938,900,36,910,125,1115
912862340.01,2,2,1600,930,730,20,745,225,1130
912862368.01,1,1,1858,722,700,38,729,661,1830
912862434.02,1,1,1500,940,640,18,700,460,1440
912862489.02,1,1,1905,790,815,35.6666666667,920,205,1245
912862751.02,1,1,1720,850,730,6,900,480,1700
912862939.03,1,2,1550,865,615,14,645,105,830
912862939.04,1,2,1530,875,605,216,620,520,1500
912862957.03,1,1,1907,878,945,3.3333333332,1347,318,1905
912862984.01,1,1,1710,830,700,12,712,588,1700
912863011.01,3,1,2235,505,700,38,745,555,1700
912863020.01,4,1,1715,765,600,20,630,600,1630
912863084.01,4,1,1940,641,621,22,638,763,1921
912863084.02,2,1,2100,775,955,13.4444444444,1255,247,1702
912863365.01,3,1,1700,870,730,52,745,540,1645
912863365.02,1,1,1035,1165,600,8,635,210,1005
912863404.02,2,1,2252,388,520,14,540,570,1510
912863413.01,1,1,2245,870,1315,4,1325,550,2235
912863628.02,1,1,2140,583,723,66,1110,290,1600
912863628.02,1,1,2140,583,723,66,750,55,845
912863785.03,1,1,1538,1060,918,25.2222222222,925,365,1530
912863794.01,1,2,1835,760,715,6,725,485,1530
912863954.01,1,1,2300,530,750,12,800,620,1820
912864483.01,3,1,1720,915,835,30,850,490,1700
912864746.01,2,1,1655,880,735,38,1120,275,1555
912865408.01,1,1,2305,525,750,58,1543,407,2230
912865426.01,2,2,1955,680,715,67,737,493,1550
912865444.01,2,1,1715,900,815,20,915,345,1500
912865444.02,1,1,1430,855,445,24,505,550,1415
912865565.01,1,1,1309,1116,745,9,753,307,1300
912865631.03,1,1,1200,1350,1030,20,1115,15,1130
912865668.01,2,1,1735,830,725,25,756,556,1712
912865668.03,1,1,2050,610,700,24.5,735,650,1825
912865677.01,1,1,2340,845,1345,50,1430,510,2300
912865994.03,1,1,1148,1112,620,26,651,264,1115
912866610.03,1,1,1815,855,830,58,845,555,1800
912866610.06,2,1,2235,495,650,22,655,610,1705
912866629.01,2,2,1820,730,630,46,650,490,1500
912866768.02,4,1,1700,880,740,2,1255,125,1500
912866843.03,4,2,1640,905,745,8,1305,207,1632
912866843.03,4,2,1640,905,745,8,750,250,1200
912866964.01,1,1,1602,873,635,20,642,288,1130
912866964.02,1,1,2235,735,1050,20,1340,520,2220
912866991.01,1,2,1630,795,545,94,602,598,1600
912866991.03,2,2,1220,1210,830,24,1010,15,1025
912867176.01,1,1,1645,855,700,10,715,555,1630
912867381.01,1,1,1645,805,610,42,621,569,1550
912867381.02,4,1,2122,698,900,15,910,0,910
912867381.02,4,1,2122,698,900,15,1051,609,2100
912867420.03,1,1,2110,620,730,20,743,492,1555
912867439.02,1,2,2135,585,720,58,730,460,1510
912867439.07,4,2,1220,1110,650,14,932,158,1210
912867493.01,4,1,1805,755,640,22,700,510,1530
912867635.02,1,1,1730,820,710,40,850,495,1705
912867635.05,4,1,1910,740,730,26,750,660,1850
912867671.01,1,1,1935,625,600,23,640,505,1505
912867710.01,1,1,1655,805,620,17,630,240,1030
912867822.01,1,1,1655,828,643,12,720,540,1620
912867822.02,3,1,1900,885,945,43,1000,525,1845
912867877.02,2,1,2110,1075,1505,58,730,275,1205
912868089.01,1,1,750,440,1510,18,1640,515,115
912868436.01,2,1,1729,771,620,16.5555555556,630,120,830
912869086.01,1,1,1930,675,645,4,655,275,1130
912869237.01,1,2,1730,840,730,24,755,553,1708
912869255.03,1,1,1720,840,720,7,725,485,1530
912869488.02,1,1,2225,500,645,21,700,300,1200
912869527.01,4,2,1610,935,745,126,855,155,1130
912869826.02,3,1,1730,840,730,7,740,515,1615
912870091.02,4,1,2020,595,615,50,645,530,1535
912870121.01,1,1,1755,770,645,12.4444444444,708,322,1230
912870121.02,1,1,2015,695,750,26,1000,205,1325
912870121.02,1,1,2015,695,750,26,1400,370,2010
912870653.01,1,1,2045,705,830,14,835,565,1800
912870653.03,3,1,1830,690,600,60,625,695,1800
912870653.04,1,1,1835,855,850,22,855,185,1200
912870859.02,1,1,1720,825,705,28,712,300,1212
912871043.01,2,1,2015,670,725,12.5,740,520,1620
912871043.01,2,1,2015,670,725,12.5,1655,190,2005
912871678.01,4,2,1620,835,615,30,700,540,1600
912871678.02,2,2,1500,860,520,35,530,480,1330
912871717.02,4,1,2015,705,800,100,805,355,1400
912871801.01,1,1,358,902,1900,45.3333333333,1945,465,330
912871922.01,1,1,1735,880,815,32,835,280,1315
912871922.01,1,1,1735,880,815,32,1420,175,1715
912872107.01,1,1,1635,868,703,60,738,497,1555
912872657.01,1,1,1515,1005,800,17,1245,105,1430
912872657.01,1,1,1515,1005,800,17,815,225,1200
912872657.01,1,1,1515,1005,800,17,805,415,1500
912873298.02,1,1,2006,564,530,26,548,285,1033
912873748.01,1,1,1735,965,940,32,1005,430,1715
912873887.01,1,1,1550,950,740,2,745,480,1545
912874026.01,2,1,1750,815,725,18,735,225,1120
912874101.01,1,2,2030,595,625,36,650,520,1530
912874101.02,3,2,1800,790,710,34,730,600,1730
912874147.01,4,1,1710,710,500,18,535,645,1620
912874268.05,4,1,1810,710,600,82,635,10,645
912874352.01,2,1,1700,895,755,37.3333333332,815,510,1645
912874352.02,1,1,1640,775,535,14.4444444444,557,483,1400
912874428.02,1,1,1830,770,720,82,740,500,1600
912874428.03,2,1,1550,850,600,18,620,550,1530
912874567.02,3,1,2110,590,700,42,750,550,1700
912874709.02,3,2,1705,775,600,25.5,615,635,1650
912874718.03,1,1,1645,865,710,198,725,545,1630
912874727.01,3,2,1640,900,740,24,758,497,1615
912874727.02,1,2,1535,835,530,94,629,511,1500
912874866.03,1,1,1800,850,810,26.5,830,185,1135
912875126.01,1,1,1552,798,510,8,520,525,1405
912875395.01,1,1,1710,830,700,32,720,490,1530
912875395.02,1,1,1800,795,715,12,730,615,1745
912875443.02,1,2,1455,890,545,30,615,495,1430
912875519.01,4,1,1450,820,430,31,450,580,1430
912875519.02,3,1,2245,480,645,22,655,545,1600
912876039.02,1,1,1955,630,625,34,650,520,1530
912876253.01,1,1,1700,1215,1315,10,900,190,1210
912876262.01,1,1,2110,705,855,16,1700,240,2100
912876262.03,3,1,2130,660,830,12,1645,270,2115
912876833.02,2,2,1925,620,545,58,605,595,1600
912876833.04,1,2,1940,960,1140,24.2222222222,1200,390,1830
912877072.01,1,1,1936,664,640,8.6666666667,647,523,1530
912877072.02,2,1,1921,749,750,46,753,247,1200
912877335.04,1,1,2115,985,1340,0.5555555555,1400,420,2100
912877399.01,3,1,1645,735,500,30,515,255,930
912877399.01,3,1,1645,735,500,30,943,242,1345
912877689.01,4,2,1930,1350,1800,58,900,480,1700
912877876.01,1,2,2015,570,545,36,605,530,1455
912877876.04,1,2,1715,850,725,22,745,555,1700
912877942.01,4,1,1305,940,445,1,448,492,1300
912877988.01,2,1,1757,798,715,8,732,618,1750
912877988.02,1,1,1645,885,730,84.1111111111,800,210,1130
912877988.02,1,1,1645,885,730,84.1111111111,1526,64,1630
912878350.01,3,1,1635,720,435,66,530,540,1430
912878426.02,1,1,2325,515,800,8,1710,365,2315
912878631.02,1,1,2115,570,645,48.5,700,645,1745
912878716.03,3,2,1703,781,604,69,751,249,1200
912878976.01,4,1,1650,755,525,32,848,192,1200
912878976.02,1,1,2050,650,740,20,1530,300,2030
912878976.03,1,1,1728,852,740,49,753,198,1111
912879124.01,1,1,1655,890,745,6,755,530,1645
912879281.01,1,1,1454,961,655,22,705,235,1100
912879281.02,4,1,1820,745,645,11.5,655,485,1500
912879281.03,1,1,2215,630,845,23,900,165,1145
912879535.01,4,2,1600,810,530,26.5,610,560,1530
912879535.03,3,2,1546,929,715,40,745,450,1515
912879982.01,3,1,1655,875,730,26,756,514,1630
912880027.01,1,2,1940,790,850,44,900,180,1200
912880045.01,4,1,1758,832,750,8,757,588,1745
912880296.01,1,1,1737,908,845,7,950,465,1735
912880308.01,2,1,1905,1400,1825,24,428,400,1108
912880634.01,1,1,1812,798,730,14,800,500,1620
912880661.01,3,1,1620,925,745,50,805,145,1030
912880849.01,1,1,1838,752,710,20.5,730,428,1438
912880876.01,2,1,1505,925,630,6,650,475,1445
912881033.01,1,1,2120,550,630,126,705,490,1515
912881033.02,1,1,1630,880,710,48,745,495,1600
912881471.01,4,1,1720,775,615,8,650,580,1630
912882160.02,1,1,1850,710,640,76,715,590,1705
912882496.01,1,1,2303,507,730,49,750,295,1245
912882496.02,4,1,1345,1125,830,44,920,100,1100
912882571.01,1,1,1807,766,653,12.3888888888,659,311,1210
912882964.01,2,1,2005,705,750,85,1445,285,1930
912882964.02,1,1,1810,740,630,27,700,620,1720
912883112.02,1,1,2135,700,915,8,926,714,2120
912883149.01,2,1,1825,745,650,12.5,1150,300,1650
912883149.01,2,1,1825,745,650,12.5,705,260,1125
912883149.02,4,1,1540,870,610,20,615,525,1500
912883233.03,2,2,1740,830,730,52,750,370,1400
912883233.03,2,2,1740,830,730,52,1450,40,1530
912883372.02,3,1,1640,812,612,8,618,596,1614
912883475.02,1,1,1540,975,755,4.5555555556,800,300,1300
912883541.01,4,1,1730,880,810,15,1040,400,1720
912883550.01,3,1,1800,870,830,47,900,285,1345
912883550.02,4,1,1745,765,630,26,645,195,1000
912883550.02,4,1,1745,765,630,26,1230,300,1730
912883756.01,4,1,2110,500,530,59,540,635,1615
912883831.01,1,1,1610,860,630,20,640,560,1600
912883840.02,2,1,2025,1020,1325,0.6666666666,1330,410,2020
912883961.01,3,1,1710,880,750,12,800,270,1230
912883961.02,4,1,1740,1340,1600,22,600,618,1618
912883989.03,1,2,1730,840,730,50,800,540,1700
912884173.01,1,2,2300,690,1030,48,1045,345,1630
912884173.03,2,2,1715,820,655,33,810,285,1255
912884191.01,1,1,1935,825,920,4.1111111111,925,530,1815
912884203.01,1,1,1842,758,720,12,740,260,1200
912884203.02,4,1,1655,865,720,43,730,270,1200
912884267.01,1,1,1757,868,825,9.5555555556,835,510,1705
912884388.01,2,1,1725,1070,1115,2.5,1125,350,1715
912884481.01,1,1,1640,1145,1145,9,1200,210,1530
912884539.02,4,1,1900,645,545,32,615,435,1330
912884771.01,1,1,2100,525,545,16,555,520,1435
912884810.01,4,1,1640,830,630,27,643,572,1615
912884810.02,1,1,1930,790,840,14,852,285,1337
912884874.01,4,2,1725,890,815,46,850,190,1200
912885059.01,1,1,1842,683,605,19.1111111111,620,340,1200
912885255.01,1,2,1747,777,644,9,652,530,1542
912885255.03,1,2,1644,756,520,30,537,543,1440
912885394.01,1,1,2215,525,700,144,800,570,1730
912885460.02,1,1,1615,825,600,12,615,585,1600
912885488.02,1,1,1725,866,751,20,815,530,1705
912885527.01,1,1,1830,625,455,21,500,45,545
912885527.01,1,1,1830,625,455,21,650,325,1215
912885853.01,2,1,2120,1135,1615,14.4444444444,1720,145,1945
912885853.02,1,1,1914,681,635,10,649,731,1900
912886159.01,1,2,2015,660,715,60,735,325,1300
912886159.02,3,2,1615,905,720,30,810,455,1545
912886337.01,1,1,1625,875,700,8,710,545,1615
912886663.01,3,1,1810,905,915,40,1045,395,1720
912887268.01,1,1,1833,643,516,28,528,538,1426
912887914.04,1,1,1420,915,535,34,555,485,1400
912888201.03,3,1,1640,760,520,8,540,640,1620
912888283.01,1,1,1625,830,615,14.2222222222,630,505,1455
912888331.01,2,2,1710,868,738,39,757,521,1638
912888331.02,1,2,1540,825,525,31.5,550,520,1430
912888461.02,4,1,2035,612,647,27.5,658,182,1000
912888461.03,1,1,1748,837,745,8,753,547,1700
912888519.03,1,2,2130,540,630,58,645,285,1130
912888788.01,3,1,1840,700,620,6,635,85,800
912889105.01,2,1,2002,658,700,24.3333333333,720,520,1600
912889105.02,1,1,2215,625,840,38.2222222222,850,190,1200
912889132.02,1,1,1911,765,756,16,801,423,1504
912889132.04,1,1,2140,665,845,58,1325,485,2130
912889347.01,1,1,2025,575,600,13.5,701,459,1440
912889347.02,1,1,1741,914,855,123,1315,260,1735
912889365.02,2,1,2025,645,710,39.1666666667,910,350,1500
912889600.02,1,1,2110,710,900,15,1302,410,1952
912889600.02,1,1,2110,710,900,15,911,199,1230
912889730.01,4,2,1700,800,620,34,635,505,1500
912890240.01,4,1,1630,810,600,34,614,541,1515
912890482.01,1,1,1023,1357,900,101,1430,510,2300
912890923.01,3,1,1540,940,720,8,728,272,1200
912890923.02,3,1,1515,925,640,4,650,490,1500
912890932.01,2,2,1735,835,730,28,745,560,1705
912890932.02,1,2,1915,625,540,71.3333333334,630,645,1715
912891229.02,1,2,1315,1065,700,33,1430,165,1715
912891265.02,1,2,1520,1035,835,46,850,355,1445
912891498.01,2,1,1535,950,725,2,730,480,1530
912891582.01,2,1,1637,868,705,38,732,517,1609
912891582.02,3,1,2120,615,735,24,755,515,1630
912891603.02,1,1,1714,871,745,10,800,300,1300
912891939.01,1,1,1410,1205,1015,42,1310,30,1340
912892486.02,4,1,2013,787,920,8,934,630,2004
912892495.01,4,1,1730,660,430,56,500,720,1700
912892495.02,1,1,1620,880,700,10,720,520,1600
912892516.01,1,1,1720,880,800,16,822,508,1650
912892552.01,1,1,2105,640,745,16,900,360,1500
912892749.01,2,1,1735,790,645,8,656,414,1350
912892749.02,3,1,2220,655,915,21.5,928,272,1400
912892833.01,1,1,2130,685,855,27,859,486,1705
912892842.01,4,1,2100,720,900,232,915,45,1000
912892860.02,2,2,2040,640,720,28,726,275,1201
912892860.02,2,2,2040,640,720,28,1251,249,1700
912893205.01,3,1,1855,755,730,40,751,489,1600
912893371.01,3,1,1635,925,800,8,810,485,1615
912893371.02,4,1,2205,670,915,6,1155,605,2200
912893456.03,1,1,1825,845,830,38,855,65,1000
912893513.01,1,1,2108,442,430,98,438,412,1130
912893960.03,1,1,1645,795,600,80,700,510,1530
912894417.01,2,2,2007,1193,1600,11.5,1455,3,1458
912894417.02,3,2,200,435,915,12,1430,675,145
912894480.01,1,2,1903,957,1100,2,1105,165,1350
912894604.01,1,1,1805,865,830,10,845,260,1305
912895245.01,1,1,1708,752,540,7,550,640,1630
912895423.01,2,2,2200,555,715,60,725,395,1400
912895807.01,3,1,1805,790,715,24,735,595,1730
912895807.02,1,1,1800,810,730,26.3333333333,750,250,1200
912895900.01,3,1,2030,630,700,40,1615,225,2000
912896381.02,1,1,1940,760,820,20,840,110,1030
912896578.01,1,1,1710,845,715,22,815,502,1637
912896765.01,4,1,1620,865,645,25.5555555556,705,540,1605
912896934.02,1,2,1437,879,516,20,533,509,1402
912897043.01,1,1,1805,770,655,10,730,205,1055
912897043.02,1,1,2010,615,625,12,1559,241,2000
912897043.02,1,1,2010,615,625,12,700,5,705
912897632.02,1,1,2117,673,830,25,1651,261,2112
912898433.01,1,2,1435,935,610,92,700,405,1345
912898433.02,1,2,2017,640,657,56.7777777778,725,256,1141
912898488.01,3,1,1615,855,630,61,640,75,755
912898488.02,4,1,2328,477,725,2,730,270,1200
912898488.03,4,1,2000,560,520,18,525,870,1955
912898602.02,1,2,1735,795,650,12,700,290,1150
912898787.01,4,1,1635,790,545,38,555,575,1530
912898787.02,3,1,2130,690,900,27,930,450,1700
912898796.02,4,2,1900,710,650,7,655,610,1705
912898835.01,1,1,1520,860,540,16,600,540,1500
912898835.02,1,1,1650,885,735,10,750,525,1635
912899001.01,1,1,1307,1120,747,26,755,307,1302
912899092.02,1,1,1630,1080,1030,11,1045,315,1600
912899104.02,2,2,2330,697,1107,53,1450,490,2300
912899177.01,1,1,1312,1098,730,14,748,191,1059
912899177.02,1,1,1735,790,645,32,705,610,1715
912899618.01,1,1,2305,625,930,10,940,440,1700
912899663.01,1,1,1320,1030,630,10,650,370,1300
912899711.01,1,1,1445,885,530,10,545,525,1430
912899711.02,4,1,1625,785,530,18,550,610,1600
912899766.01,4,2,1430,905,535,30,555,485,1400
912899766.02,1,2,1612,768,500,22,524,624,1548
912900260.01,1,1,1805,770,655,39,750,560,1710
912900260.02,3,1,1930,857,947,92,1000,120,1200
912900475.02,3,2,1725,845,730,82,800,525,1645
912900868.01,2,1,2035,600,635,18,650,520,1530
912900868.02,1,1,2140,680,900,36,911,304,1415
912900877.01,3,1,1923,865,948,16,1458,243,1901
912901025.01,1,1,1710,764,554,30.4444444444,613,558,1531
912901137.01,1,1,1642,903,745,93.3333333334,752,520,1632
912901137.02,1,1,2200,430,510,8,523,532,1415
912901557.02,4,2,2132,568,700,46,1932,118,2130
912901614.02,4,1,1935,705,720,8,730,510,1600
912901623.01,1,1,1445,1035,800,12.8888888888,840,335,1415
912902415.03,1,1,1550,760,430,38,450,520,1330
912902974.01,1,1,1715,870,745,39.5,800,540,1700
912902974.02,3,1,1540,990,810,30,830,105,1015
912903122.01,1,1,1727,883,810,10,817,543,1720
912903186.01,1,1,1655,822,637,22,645,585,1630
912903225.01,1,1,1815,825,800,20,815,585,1800
912903412.01,1,1,2155,425,500,22,530,825,1915
912903412.02,1,1,2157,513,630,14,632,778,1930
912903597.03,1,1,1925,565,450,6,458,862,1920
912904156.01,1,1,2005,660,705,22,720,460,1500
912904156.03,1,1,1630,795,545,35,605,325,1130
912904222.01,4,1,1700,720,500,261,800,30,830
912904222.02,3,1,1722,863,745,10,757,548,1705
912904875.01,1,2,2020,650,710,14,720,280,1200
912904875.02,1,2,1340,1085,745,25,755,335,1330
912904914.02,1,2,2018,873,1051,36,1146,498,2004
912905005.01,1,1,1740,1070,1130,60,1155,305,1700
912905005.02,1,1,1900,625,525,20,555,755,1830
912905162.01,3,1,1805,805,730,17,750,280,1230
912905368.01,1,1,1910,715,705,34,720,505,1545
912905685.01,4,1,1834,729,643,11,651,693,1824
912905685.02,1,1,1358,886,444,5,456,522,1338
912906123.01,4,1,2335,285,420,8,430,645,1515
912906123.02,1,1,1835,915,950,10.5,1005,416,1701
912906187.01,2,1,2305,760,1145,38,1335,85,1500
912906187.02,3,1,2321,624,945,26.5,1125,260,1545
912906244.01,1,2,1550,1120,1030,44,1050,280,1530
912906244.02,1,2,1850,620,510,57,530,510,1400
912906495.02,1,2,1720,1075,1115,15,1123,348,1711
912906664.01,1,1,1745,750,615,120,715,570,1645
912906664.02,1,1,1825,795,740,6,753,617,1810
912906664.03,2,1,1224,1159,743,8,749,267,1216
912906972.01,1,1,1631,764,515,15,534,516,1410
912906972.02,1,1,1703,1107,1130,20,1314,196,1630
912907102.01,3,1,1845,1425,1830,14,739,591,1730
912907335.01,3,1,2025,1010,1315,7,1320,220,1700
912907531.01,1,1,2150,450,520,37,543,620,1603
912907737.01,1,1,1715,840,715,24,730,180,1030
912907858.03,1,1,1625,920,745,6,755,245,1200
912907960.02,2,2,1628,814,602,18,625,582,1607
912908211.02,2,1,1655,930,825,25.5,727,516,1603
912908846.01,3,2,1630,885,715,34,740,500,1600
912909012.01,4,1,1920,615,535,53.7777777778,555,785,1900
912909012.02,2,1,1845,765,730,21,745,196,1101
912909432.02,1,1,1725,725,530,17,545,675,1700
912909647.01,1,1,1730,840,730,49,740,320,1300
912909777.01,4,1,1705,730,515,42.5,535,655,1630
912909937.01,1,1,2335,880,1415,8,1448,506,2314
912910018.01,3,1,2125,620,745,10.2222222222,857,513,1730
912910241.01,3,1,1800,840,800,22,806,489,1615
912910906.02,3,1,1515,1020,815,24,830,170,1120
912910942.03,4,2,1640,835,635,29,1435,115,1630
912910942.03,4,2,1640,835,635,29,645,115,840
912911332.01,2,1,1140,1115,615,11,620,250,1030
912911332.02,4,1,1500,870,530,192.3333333333,535,325,1100
912911369.01,1,1,1806,814,740,19,755,275,1230
912911369.03,3,1,1800,820,740,30.8333333333,800,240,1200
912912272.01,4,1,2250,500,710,44.1111111111,714,111,905
912912674.01,4,1,1719,796,635,8,641,199,1000
912912768.01,1,1,1710,875,745,6,755,545,1700
912912937.01,1,1,1615,900,715,84,730,240,1130
912912937.02,2,1,2015,645,700,7.3333333333,725,250,1135
912912946.02,3,2,2305,385,530,53.7777777776,1620,370,2230
912912946.02,3,2,2305,385,530,53.7777777776,610,515,1445
912913279.01,3,1,2030,585,615,39,630,579,1609
912913336.01,4,1,1930,705,715,46,720,530,1610
912913336.02,3,1,1557,953,750,42,1123,256,1539
912913336.02,3,1,1557,953,750,42,815,63,918
912913448.01,3,1,1750,815,725,42,800,555,1715
912913710.01,1,1,1640,755,515,16,525,455,1300
912913738.01,2,1,2111,624,735,192.8888888888,1159,166,1445
912913765.02,3,1,1740,780,640,12,658,617,1715
912913877.01,1,1,1715,825,700,1,705,605,1710
912914276.03,1,1,1610,810,540,10,550,610,1600
912914445.02,3,1,1600,945,745,16,800,540,1700
912914520.01,2,2,1715,1038,1033,22.8333333333,1141,304,1645
912914520.02,4,2,1535,910,645,26.5,720,480,1520
912914696.01,2,1,1607,883,650,8,658,307,1205
912914696.01,2,1,1607,883,650,8,1248,192,1600
912914696.02,1,1,1735,1095,1150,18,1210,305,1715
912914726.01,1,2,1550,895,645,6,655,525,1540
912914726.02,3,2,1810,775,705,40,710,380,1330
912914959.02,1,1,2030,1110,1500,10,1515,300,2015
912915264.01,4,1,1445,1035,800,4,830,75,945
912915264.02,1,1,1712,908,820,32,827,513,1700
912915282.01,1,2,2010,500,430,43.3333333333,450,640,1530
912915282.02,4,2,1640,800,600,50,625,545,1530
912915479.04,1,2,1702,863,725,49,810,220,1150
912915518.01,4,2,2300,830,1250,20,1344,536,2240
912915554.01,1,1,2030,810,1000,11,1545,265,2010
912915554.02,4,1,1725,755,600,22,610,650,1700
912915611.01,2,1,1745,735,600,16,1340,230,1730
912915611.01,2,1,1745,735,600,16,610,380,1230
912915611.02,1,1,1445,895,540,18,555,515,1430
912915611.03,4,1,2130,950,1320,16,1330,465,2115
912915675.01,1,1,1740,830,730,32,755,560,1715
912915714.01,1,1,1646,834,640,12,647,500,1507
912916083.01,1,1,1815,825,800,2,801,613,1814
912916494.02,1,1,1600,870,630,54.3333333333,640,550,1550
912916588.01,4,1,1700,870,730,4.4444444444,740,270,1210
912916588.02,1,1,1620,850,630,62,634,531,1525
912916654.03,2,1,1630,880,710,10,815,475,1610
912916793.01,2,1,1800,815,735,8,750,575,1725
912916793.02,4,1,1741,839,740,10,759,541,1700
912916896.02,3,1,1715,873,748,4,802,275,1237
912917192.01,1,2,1530,860,550,48,620,520,1500
912917802.01,4,2,1715,809,644,16,659,569,1628
912917802.02,4,2,1720,825,705,28,720,580,1700
912918199.01,2,1,2010,680,730,52,800,165,1045
912918528.02,1,1,2210,920,1330,10,1340,500,2200
912918658.01,1,1,2119,601,720,26,758,678,1916
912919534.01,1,1,1441,1014,735,10,753,392,1425
912919794.01,1,1,1545,840,545,17,552,503,1415
912919909.02,2,1,2130,645,815,5.8888888888,835,325,1400
912919981.01,2,1,1730,810,700,30,805,535,1700
912920008.02,3,2,1810,800,730,26,800,300,1300
912920101.02,4,1,2330,375,545,20,618,462,1400
912920334.01,3,1,1702,863,725,3.3333333334,727,218,1105
912920455.03,1,1,1740,860,800,11,822,408,1510
912920549.02,2,1,2130,750,1000,19.5,1545,165,1830
912920549.03,1,1,2250,660,950,18,1650,355,2245
912920549.04,1,1,1737,1097,1154,26,1251,279,1730
912920549.05,1,1,2220,550,730,11,745,135,1000
912920549.05,1,1,2220,550,730,11,1720,295,2215
912920624.01,1,1,315,285,800,12,815,535,1710
912920866.02,4,1,125,770,1415,40,1445,615,100
912920884.01,1,2,1730,945,915,38,1125,305,1630
912921108.01,1,1,1735,815,710,18.1111111111,720,520,1600
912921108.02,1,1,1611,909,720,7.2222222222,726,514,1600
912921153.01,4,2,1650,783,553,9,558,647,1645
912921153.02,3,2,1853,727,700,4,709,595,1704
912921153.03,1,2,2245,545,750,11.1111111112,1255,285,1740
912921199.01,2,1,1815,740,635,29,645,50,735
912922048.01,1,1,1955,683,718,30,728,537,1625
912922123.01,4,1,1730,750,600,56,630,545,1535
912922338.01,1,1,1403,402,2045,3,800,360,1400
912922570.02,1,2,1530,840,530,62.2222222222,600,300,1100
912922619.02,1,2,1450,795,405,4.1111111111,410,620,1430
912922927.01,4,1,1631,876,707,10,721,533,1614
912923009.01,1,1,2140,605,745,30,800,525,1645
912923009.02,1,1,1730,855,745,4,755,555,1710
912923371.01,3,2,2000,605,605,23,630,780,1930
912923410.02,1,2,2230,910,1340,6,1350,510,2220
912923504.02,4,2,1445,805,410,16,445,555,1400
912923504.03,1,2,1310,1055,645,58,655,365,1300
912924332.01,1,1,1523,952,715,12.3333333333,725,460,1505
912924332.02,4,1,1600,990,830,10,940,65,1045
912924556.02,1,1,2040,560,600,24,610,515,1445
912924574.06,1,1,1725,815,700,30,725,575,1700
912924668.01,1,1,1825,1250,1515,10,1530,145,1755
912924707.01,1,1,2100,1370,1950,11,800,515,1635
912925106.01,4,2,1740,830,730,26,750,150,1020
912925375.01,4,1,1812,648,500,10.5,510,650,1600
912925526.01,1,2,2137,509,606,23.8333333333,630,503,1453
912925526.02,2,2,1835,785,740,66,805,95,940
912925807.01,4,1,1615,850,625,14,650,495,1505
912926167.01,4,1,1720,810,650,0.8888888888,700,605,1705
912926260.01,2,1,2050,650,740,11,1345,195,1700
912926260.01,2,1,2050,650,740,11,750,290,1240
912926318.02,1,1,1625,875,700,16,710,515,1545
912926680.01,1,2,1800,885,845,19,920,505,1745
912927155.01,1,1,1455,815,430,28,450,585,1435
